time,buy_yuan_per_kwh,sell_yuan_per_kwh,band
18478800,1.13597,0.1875,S
18482400,0.98555,0.1875,P
18486000,0.63457,0.1875,F
18489600,0.63457,0.1875,F
18493200,0.63457,0.1875,F
18496800,0.63457,0.1875,F
18500400,0.63457,0.1875,F
18504000,0.63457,0.1875,F
18507600,0.63457,0.1875,F
18511200,0.63457,0.1875,F
18514800,0.28359,0.1875,V
18518400,0.28359,0.1875,V
18522000,0.28359,0.1875,V
18525600,0.28359,0.1875,V
18529200,0.28359,0.1875,V
18532800,0.63457,0.1875,F
18536400,0.63457,0.1875,F
18540000,0.63457,0.1875,F
18543600,0.63457,0.1875,F
18547200,0.98555,0.1875,P
18550800,1.13597,0.1875,S
18554400,1.13597,0.1875,S
18558000,1.13597,0.1875,S
18561600,1.13597,0.1875,S
18565200,1.13597,0.1875,S
18568800,0.98555,0.1875,P
18572400,0.63457,0.1875,F
18576000,0.63457,0.1875,F
18579600,0.63457,0.1875,F
18583200,0.63457,0.1875,F
18586800,0.63457,0.1875,F
18590400,0.63457,0.1875,F
18594000,0.63457,0.1875,F
18597600,0.63457,0.1875,F
18601200,0.28359,0.1875,V
18604800,0.28359,0.1875,V
18608400,0.28359,0.1875,V
18612000,0.28359,0.1875,V
18615600,0.28359,0.1875,V
18619200,0.63457,0.1875,F
18622800,0.63457,0.1875,F
18626400,0.63457,0.1875,F
18630000,0.63457,0.1875,F
18633600,0.98555,0.1875,P
18637200,1.13597,0.1875,S
18640800,1.13597,0.1875,S
18644400,1.13597,0.1875,S
18648000,1.13597,0.1875,S
18651600,1.13597,0.1875,S
18655200,0.98555,0.1875,P
18658800,0.63457,0.1875,F
18662400,0.63457,0.1875,F
18666000,0.63457,0.1875,F
18669600,0.63457,0.1875,F
18673200,0.63457,0.1875,F
18676800,0.63457,0.1875,F
18680400,0.63457,0.1875,F
18684000,0.63457,0.1875,F
18687600,0.28359,0.1875,V
18691200,0.28359,0.1875,V
18694800,0.28359,0.1875,V
18698400,0.28359,0.1875,V
18702000,0.28359,0.1875,V
18705600,0.63457,0.1875,F
18709200,0.63457,0.1875,F
18712800,0.63457,0.1875,F
18716400,0.63457,0.1875,F
18720000,0.98555,0.1875,P
18723600,1.13597,0.1875,S
18727200,1.13597,0.1875,S
18730800,1.13597,0.1875,S
18734400,1.13597,0.1875,S
18738000,1.13597,0.1875,S
18741600,0.98555,0.1875,P
18745200,0.63457,0.1875,F
18748800,0.63457,0.1875,F
18752400,0.63457,0.1875,F
18756000,0.63457,0.1875,F
18759600,0.63457,0.1875,F
18763200,0.63457,0.1875,F
18766800,0.63457,0.1875,F
18770400,0.63457,0.1875,F
18774000,0.28359,0.1875,V
18777600,0.28359,0.1875,V
18781200,0.28359,0.1875,V
18784800,0.28359,0.1875,V
18788400,0.28359,0.1875,V
18792000,0.63457,0.1875,F
18795600,0.63457,0.1875,F
18799200,0.63457,0.1875,F
18802800,0.63457,0.1875,F
18806400,0.98555,0.1875,P
18810000,1.13597,0.1875,S
18813600,1.13597,0.1875,S
18817200,1.13597,0.1875,S
18820800,1.13597,0.1875,S
18824400,1.13597,0.1875,S
18828000,0.98555,0.1875,P
18831600,0.63457,0.1875,F
18835200,0.63457,0.1875,F
18838800,0.63457,0.1875,F
18842400,0.63457,0.1875,F
18846000,0.63457,0.1875,F
18849600,0.63457,0.1875,F
18853200,0.63457,0.1875,F
18856800,0.63457,0.1875,F
18860400,0.28359,0.1875,V
18864000,0.28359,0.1875,V
18867600,0.28359,0.1875,V
18871200,0.28359,0.1875,V
18874800,0.28359,0.1875,V
18878400,0.63457,0.1875,F
18882000,0.63457,0.1875,F
18885600,0.63457,0.1875,F
18889200,0.63457,0.1875,F
18892800,0.98555,0.1875,P
18896400,1.13597,0.1875,S
18900000,1.13597,0.1875,S
18903600,1.13597,0.1875,S
18907200,1.13597,0.1875,S
18910800,1.13597,0.1875,S
18914400,0.98555,0.1875,P
18918000,0.63457,0.1875,F
18921600,0.63457,0.1875,F
18925200,0.63457,0.1875,F
18928800,0.63457,0.1875,F
18932400,0.63457,0.1875,F
18936000,0.63457,0.1875,F
18939600,0.63457,0.1875,F
18943200,0.63457,0.1875,F
18946800,0.28359,0.1875,V
18950400,0.28359,0.1875,V
18954000,0.28359,0.1875,V
18957600,0.28359,0.1875,V
18961200,0.28359,0.1875,V
18964800,0.63457,0.1875,F
18968400,0.63457,0.1875,F
18972000,0.63457,0.1875,F
18975600,0.63457,0.1875,F
18979200,0.98555,0.1875,P
18982800,1.13597,0.1875,S
18986400,1.13597,0.1875,S
18990000,1.13597,0.1875,S
18993600,1.13597,0.1875,S
18997200,1.13597,0.1875,S
19000800,0.98555,0.1875,P
19004400,0.63457,0.1875,F
19008000,0.63457,0.1875,F
19011600,0.63457,0.1875,F
19015200,0.63457,0.1875,F
19018800,0.63457,0.1875,F
19022400,0.63457,0.1875,F
19026000,0.63457,0.1875,F
19029600,0.63457,0.1875,F
19033200,0.28359,0.1875,V
19036800,0.28359,0.1875,V
19040400,0.28359,0.1875,V
19044000,0.28359,0.1875,V
19047600,0.28359,0.1875,V
19051200,0.63457,0.1875,F
19054800,0.63457,0.1875,F
19058400,0.63457,0.1875,F
19062000,0.63457,0.1875,F
19065600,0.98555,0.1875,P
19069200,1.13597,0.1875,S
19072800,1.13597,0.1875,S
19076400,1.13597,0.1875,S
19080000,1.13597,0.1875,S
19083600,1.13597,0.1875,S
19087200,0.98555,0.1875,P
19090800,0.63457,0.1875,F
19094400,0.63457,0.1875,F
19098000,0.63457,0.1875,F
19101600,0.63457,0.1875,F
19105200,0.63457,0.1875,F
19108800,0.63457,0.1875,F
19112400,0.63457,0.1875,F
19116000,0.63457,0.1875,F
19119600,0.28359,0.1875,V
19123200,0.28359,0.1875,V
19126800,0.28359,0.1875,V
19130400,0.28359,0.1875,V
19134000,0.28359,0.1875,V
19137600,0.63457,0.1875,F
19141200,0.63457,0.1875,F
19144800,0.63457,0.1875,F
19148400,0.63457,0.1875,F
19152000,0.98555,0.1875,P
19155600,1.13597,0.1875,S
19159200,1.13597,0.1875,S
19162800,1.13597,0.1875,S
19166400,1.13597,0.1875,S
19170000,1.13597,0.1875,S
19173600,0.98555,0.1875,P
19177200,0.63457,0.1875,F
19180800,0.63457,0.1875,F
19184400,0.63457,0.1875,F
19188000,0.63457,0.1875,F
19191600,0.63457,0.1875,F
19195200,0.63457,0.1875,F
19198800,0.63457,0.1875,F
19202400,0.63457,0.1875,F
19206000,0.28359,0.1875,V
19209600,0.28359,0.1875,V
19213200,0.28359,0.1875,V
19216800,0.28359,0.1875,V
19220400,0.28359,0.1875,V
19224000,0.63457,0.1875,F
19227600,0.63457,0.1875,F
19231200,0.63457,0.1875,F
19234800,0.63457,0.1875,F
19238400,0.98555,0.1875,P
19242000,1.13597,0.1875,S
19245600,1.13597,0.1875,S
19249200,1.13597,0.1875,S
19252800,1.13597,0.1875,S
19256400,1.13597,0.1875,S
19260000,0.98555,0.1875,P
19263600,0.63457,0.1875,F
19267200,0.63457,0.1875,F
19270800,0.63457,0.1875,F
19274400,0.63457,0.1875,F
19278000,0.63457,0.1875,F
19281600,0.63457,0.1875,F
19285200,0.63457,0.1875,F
19288800,0.63457,0.1875,F
19292400,0.28359,0.1875,V
19296000,0.28359,0.1875,V
19299600,0.28359,0.1875,V
19303200,0.28359,0.1875,V
19306800,0.28359,0.1875,V
19310400,0.63457,0.1875,F
19314000,0.63457,0.1875,F
19317600,0.63457,0.1875,F
19321200,0.63457,0.1875,F
19324800,0.98555,0.1875,P
19328400,1.13597,0.1875,S
19332000,1.13597,0.1875,S
19335600,1.13597,0.1875,S
19339200,1.13597,0.1875,S
19342800,1.13597,0.1875,S
19346400,0.98555,0.1875,P
19350000,0.63457,0.1875,F
19353600,0.63457,0.1875,F
19357200,0.28359,0.1875,V
19360800,0.28359,0.1875,V
19364400,0.28359,0.1875,V
19368000,0.28359,0.1875,V
19371600,0.28359,0.1875,V
19375200,0.63457,0.1875,F
19378800,0.63457,0.1875,F
19382400,0.63457,0.1875,F
19386000,0.63457,0.1875,F
19389600,0.63457,0.1875,F
19393200,0.63457,0.1875,F
19396800,0.63457,0.1875,F
19400400,0.63457,0.1875,F
19404000,0.63457,0.1875,F
19407600,0.63457,0.1875,F
19411200,0.98555,0.1875,P
19414800,1.13597,0.1875,S
19418400,1.13597,0.1875,S
19422000,1.13597,0.1875,S
19425600,1.13597,0.1875,S
19429200,1.13597,0.1875,S
19432800,0.98555,0.1875,P
19436400,0.63457,0.1875,F
19440000,0.63457,0.1875,F
19443600,0.28359,0.1875,V
19447200,0.28359,0.1875,V
19450800,0.28359,0.1875,V
19454400,0.28359,0.1875,V
19458000,0.28359,0.1875,V
19461600,0.63457,0.1875,F
19465200,0.63457,0.1875,F
19468800,0.63457,0.1875,F
19472400,0.63457,0.1875,F
19476000,0.63457,0.1875,F
19479600,0.63457,0.1875,F
19483200,0.63457,0.1875,F
19486800,0.63457,0.1875,F
19490400,0.63457,0.1875,F
19494000,0.63457,0.1875,F
19497600,0.98555,0.1875,P
19501200,1.13597,0.1875,S
19504800,1.13597,0.1875,S
19508400,1.13597,0.1875,S
19512000,1.13597,0.1875,S
19515600,1.13597,0.1875,S
19519200,0.98555,0.1875,P
19522800,0.63457,0.1875,F
19526400,0.63457,0.1875,F
19530000,0.28359,0.1875,V
19533600,0.28359,0.1875,V
19537200,0.28359,0.1875,V
19540800,0.28359,0.1875,V
19544400,0.28359,0.1875,V
19548000,0.63457,0.1875,F
19551600,0.63457,0.1875,F
19555200,0.63457,0.1875,F
19558800,0.63457,0.1875,F
19562400,0.63457,0.1875,F
19566000,0.63457,0.1875,F
19569600,0.63457,0.1875,F
19573200,0.63457,0.1875,F
19576800,0.63457,0.1875,F
19580400,0.63457,0.1875,F
19584000,0.98555,0.1875,P
19587600,1.13597,0.1875,S
19591200,1.13597,0.1875,S
19594800,1.13597,0.1875,S
19598400,1.13597,0.1875,S
19602000,1.13597,0.1875,S
19605600,0.98555,0.1875,P
19609200,0.63457,0.1875,F
19612800,0.63457,0.1875,F
19616400,0.28359,0.1875,V
19620000,0.28359,0.1875,V
19623600,0.28359,0.1875,V
19627200,0.28359,0.1875,V
19630800,0.28359,0.1875,V
19634400,0.63457,0.1875,F
19638000,0.63457,0.1875,F
19641600,0.63457,0.1875,F
19645200,0.63457,0.1875,F
19648800,0.63457,0.1875,F
19652400,0.63457,0.1875,F
19656000,0.63457,0.1875,F
19659600,0.63457,0.1875,F
19663200,0.63457,0.1875,F
19666800,0.63457,0.1875,F
19670400,0.98555,0.1875,P
19674000,1.13597,0.1875,S
19677600,1.13597,0.1875,S
19681200,1.13597,0.1875,S
19684800,1.13597,0.1875,S
19688400,1.13597,0.1875,S
19692000,0.98555,0.1875,P
19695600,0.63457,0.1875,F
19699200,0.63457,0.1875,F
19702800,0.28359,0.1875,V
19706400,0.28359,0.1875,V
19710000,0.28359,0.1875,V
19713600,0.28359,0.1875,V
19717200,0.28359,0.1875,V
19720800,0.63457,0.1875,F
19724400,0.63457,0.1875,F
19728000,0.63457,0.1875,F
19731600,0.63457,0.1875,F
19735200,0.63457,0.1875,F
19738800,0.63457,0.1875,F
19742400,0.63457,0.1875,F
19746000,0.63457,0.1875,F
19749600,0.63457,0.1875,F
19753200,0.63457,0.1875,F
19756800,0.98555,0.1875,P
19760400,1.13597,0.1875,S
19764000,1.13597,0.1875,S
19767600,1.13597,0.1875,S
19771200,1.13597,0.1875,S
19774800,1.13597,0.1875,S
19778400,0.98555,0.1875,P
19782000,0.63457,0.1875,F
19785600,0.63457,0.1875,F
19789200,0.28359,0.1875,V
19792800,0.28359,0.1875,V
19796400,0.28359,0.1875,V
19800000,0.28359,0.1875,V
19803600,0.28359,0.1875,V
19807200,0.63457,0.1875,F
19810800,0.63457,0.1875,F
19814400,0.63457,0.1875,F
19818000,0.63457,0.1875,F
19821600,0.63457,0.1875,F
19825200,0.63457,0.1875,F
19828800,0.63457,0.1875,F
19832400,0.63457,0.1875,F
19836000,0.63457,0.1875,F
19839600,0.63457,0.1875,F
19843200,0.98555,0.1875,P
19846800,1.13597,0.1875,S
19850400,1.13597,0.1875,S
19854000,1.13597,0.1875,S
19857600,1.13597,0.1875,S
19861200,1.13597,0.1875,S
19864800,0.98555,0.1875,P
19868400,0.63457,0.1875,F
19872000,0.63457,0.1875,F
19875600,0.28359,0.1875,V
19879200,0.28359,0.1875,V
19882800,0.28359,0.1875,V
19886400,0.28359,0.1875,V
19890000,0.28359,0.1875,V
19893600,0.63457,0.1875,F
19897200,0.63457,0.1875,F
19900800,0.63457,0.1875,F
19904400,0.63457,0.1875,F
19908000,0.63457,0.1875,F
19911600,0.63457,0.1875,F
19915200,0.63457,0.1875,F
19918800,0.63457,0.1875,F
19922400,0.63457,0.1875,F
19926000,0.63457,0.1875,F
19929600,0.98555,0.1875,P
19933200,1.13597,0.1875,S
19936800,1.13597,0.1875,S
19940400,1.13597,0.1875,S
19944000,1.13597,0.1875,S
19947600,1.13597,0.1875,S
19951200,0.98555,0.1875,P
19954800,0.63457,0.1875,F
19958400,0.63457,0.1875,F
19962000,0.28359,0.1875,V
19965600,0.28359,0.1875,V
19969200,0.28359,0.1875,V
19972800,0.28359,0.1875,V
19976400,0.28359,0.1875,V
19980000,0.63457,0.1875,F
19983600,0.63457,0.1875,F
19987200,0.63457,0.1875,F
19990800,0.63457,0.1875,F
19994400,0.63457,0.1875,F
19998000,0.63457,0.1875,F
20001600,0.63457,0.1875,F
20005200,0.63457,0.1875,F
20008800,0.63457,0.1875,F
20012400,0.63457,0.1875,F
20016000,0.98555,0.1875,P
20019600,1.13597,0.1875,S
20023200,1.13597,0.1875,S
20026800,1.13597,0.1875,S
20030400,1.13597,0.1875,S
20034000,1.13597,0.1875,S
20037600,0.98555,0.1875,P
20041200,0.63457,0.1875,F
20044800,0.63457,0.1875,F
20048400,0.28359,0.1875,V
20052000,0.28359,0.1875,V
20055600,0.28359,0.1875,V
20059200,0.28359,0.1875,V
20062800,0.28359,0.1875,V
20066400,0.63457,0.1875,F
20070000,0.63457,0.1875,F
20073600,0.63457,0.1875,F
20077200,0.63457,0.1875,F
20080800,0.63457,0.1875,F
20084400,0.63457,0.1875,F
20088000,0.63457,0.1875,F
20091600,0.63457,0.1875,F
20095200,0.63457,0.1875,F
20098800,0.63457,0.1875,F
20102400,0.98555,0.1875,P
20106000,1.13597,0.1875,S
20109600,1.13597,0.1875,S
20113200,1.13597,0.1875,S
20116800,1.13597,0.1875,S
20120400,1.13597,0.1875,S
20124000,0.98555,0.1875,P
20127600,0.63457,0.1875,F
20131200,0.63457,0.1875,F
20134800,0.28359,0.1875,V
20138400,0.28359,0.1875,V
20142000,0.28359,0.1875,V
20145600,0.28359,0.1875,V
20149200,0.28359,0.1875,V
20152800,0.63457,0.1875,F
20156400,0.63457,0.1875,F
20160000,0.63457,0.1875,F
20163600,0.63457,0.1875,F
20167200,0.63457,0.1875,F
20170800,0.63457,0.1875,F
20174400,0.63457,0.1875,F
20178000,0.63457,0.1875,F
20181600,0.63457,0.1875,F
20185200,0.63457,0.1875,F
20188800,0.98555,0.1875,P
20192400,1.13597,0.1875,S
20196000,1.13597,0.1875,S
20199600,1.13597,0.1875,S
20203200,1.13597,0.1875,S
20206800,1.13597,0.1875,S
20210400,0.98555,0.1875,P
20214000,0.63457,0.1875,F
20217600,0.63457,0.1875,F
20221200,0.28359,0.1875,V
20224800,0.28359,0.1875,V
20228400,0.28359,0.1875,V
20232000,0.28359,0.1875,V
20235600,0.28359,0.1875,V
20239200,0.63457,0.1875,F
20242800,0.63457,0.1875,F
20246400,0.63457,0.1875,F
20250000,0.63457,0.1875,F
20253600,0.63457,0.1875,F
20257200,0.63457,0.1875,F
20260800,0.63457,0.1875,F
20264400,0.63457,0.1875,F
20268000,0.63457,0.1875,F
20271600,0.63457,0.1875,F
20275200,0.98555,0.1875,P
20278800,1.13597,0.1875,S
20282400,1.13597,0.1875,S
20286000,1.13597,0.1875,S
20289600,1.13597,0.1875,S
20293200,1.13597,0.1875,S
20296800,0.98555,0.1875,P
20300400,0.63457,0.1875,F
20304000,0.63457,0.1875,F
20307600,0.28359,0.1875,V
20311200,0.28359,0.1875,V
20314800,0.28359,0.1875,V
20318400,0.28359,0.1875,V
20322000,0.28359,0.1875,V
20325600,0.63457,0.1875,F
20329200,0.63457,0.1875,F
20332800,0.63457,0.1875,F
20336400,0.63457,0.1875,F
20340000,0.63457,0.1875,F
20343600,0.63457,0.1875,F
20347200,0.63457,0.1875,F
20350800,0.63457,0.1875,F
20354400,0.63457,0.1875,F
20358000,0.63457,0.1875,F
20361600,0.98555,0.1875,P
20365200,1.13597,0.1875,S
20368800,1.13597,0.1875,S
20372400,1.13597,0.1875,S
20376000,1.13597,0.1875,S
20379600,1.13597,0.1875,S
20383200,0.98555,0.1875,P
20386800,0.63457,0.1875,F
20390400,0.63457,0.1875,F
20394000,0.28359,0.1875,V
20397600,0.28359,0.1875,V
20401200,0.28359,0.1875,V
20404800,0.28359,0.1875,V
20408400,0.28359,0.1875,V
20412000,0.63457,0.1875,F
20415600,0.63457,0.1875,F
20419200,0.63457,0.1875,F
20422800,0.63457,0.1875,F
20426400,0.63457,0.1875,F
20430000,0.63457,0.1875,F
20433600,0.63457,0.1875,F
20437200,0.63457,0.1875,F
20440800,0.63457,0.1875,F
20444400,0.63457,0.1875,F
20448000,0.98555,0.1875,P
20451600,1.13597,0.1875,S
20455200,1.13597,0.1875,S
20458800,1.13597,0.1875,S
20462400,1.13597,0.1875,S
20466000,1.13597,0.1875,S
20469600,0.98555,0.1875,P
20473200,0.63457,0.1875,F
20476800,0.63457,0.1875,F
20480400,0.28359,0.1875,V
20484000,0.28359,0.1875,V
20487600,0.28359,0.1875,V
20491200,0.28359,0.1875,V
20494800,0.28359,0.1875,V
20498400,0.63457,0.1875,F
20502000,0.63457,0.1875,F
20505600,0.63457,0.1875,F
20509200,0.63457,0.1875,F
20512800,0.63457,0.1875,F
20516400,0.63457,0.1875,F
20520000,0.63457,0.1875,F
20523600,0.63457,0.1875,F
20527200,0.63457,0.1875,F
20530800,0.63457,0.1875,F
20534400,0.98555,0.1875,P
20538000,1.13597,0.1875,S
20541600,1.13597,0.1875,S
20545200,1.13597,0.1875,S
20548800,1.13597,0.1875,S
20552400,1.13597,0.1875,S
20556000,0.98555,0.1875,P
20559600,0.63457,0.1875,F
20563200,0.63457,0.1875,F
20566800,0.28359,0.1875,V
20570400,0.28359,0.1875,V
20574000,0.28359,0.1875,V
20577600,0.28359,0.1875,V
20581200,0.28359,0.1875,V
20584800,0.63457,0.1875,F
20588400,0.63457,0.1875,F
20592000,0.63457,0.1875,F
20595600,0.63457,0.1875,F
20599200,0.63457,0.1875,F
20602800,0.63457,0.1875,F
20606400,0.63457,0.1875,F
20610000,0.63457,0.1875,F
20613600,0.63457,0.1875,F
20617200,0.63457,0.1875,F
20620800,0.98555,0.1875,P
20624400,1.13597,0.1875,S
20628000,1.13597,0.1875,S
20631600,1.13597,0.1875,S
20635200,1.13597,0.1875,S
20638800,1.13597,0.1875,S
20642400,0.98555,0.1875,P
20646000,0.63457,0.1875,F
20649600,0.63457,0.1875,F
20653200,0.28359,0.1875,V
20656800,0.28359,0.1875,V
20660400,0.28359,0.1875,V
20664000,0.28359,0.1875,V
20667600,0.28359,0.1875,V
20671200,0.63457,0.1875,F
20674800,0.63457,0.1875,F
20678400,0.63457,0.1875,F
20682000,0.63457,0.1875,F
20685600,0.63457,0.1875,F
20689200,0.63457,0.1875,F
20692800,0.63457,0.1875,F
20696400,0.63457,0.1875,F
20700000,0.63457,0.1875,F
20703600,0.63457,0.1875,F
20707200,0.98555,0.1875,P
20710800,1.13597,0.1875,S
20714400,1.13597,0.1875,S
20718000,1.13597,0.1875,S
20721600,1.13597,0.1875,S
20725200,1.13597,0.1875,S
20728800,0.98555,0.1875,P
20732400,0.63457,0.1875,F
20736000,0.63457,0.1875,F
20739600,0.28359,0.1875,V
20743200,0.28359,0.1875,V
20746800,0.28359,0.1875,V
20750400,0.28359,0.1875,V
20754000,0.28359,0.1875,V
20757600,0.63457,0.1875,F
20761200,0.63457,0.1875,F
20764800,0.63457,0.1875,F
20768400,0.63457,0.1875,F
20772000,0.63457,0.1875,F
20775600,0.63457,0.1875,F
20779200,0.63457,0.1875,F
20782800,0.63457,0.1875,F
20786400,0.63457,0.1875,F
20790000,0.63457,0.1875,F
20793600,0.98555,0.1875,P
20797200,1.13597,0.1875,S
20800800,1.13597,0.1875,S
20804400,1.13597,0.1875,S
20808000,1.13597,0.1875,S
20811600,1.13597,0.1875,S
20815200,0.98555,0.1875,P
20818800,0.63457,0.1875,F
20822400,0.63457,0.1875,F
20826000,0.28359,0.1875,V
20829600,0.28359,0.1875,V
20833200,0.28359,0.1875,V
20836800,0.28359,0.1875,V
20840400,0.28359,0.1875,V
20844000,0.63457,0.1875,F
20847600,0.63457,0.1875,F
20851200,0.63457,0.1875,F
20854800,0.63457,0.1875,F
20858400,0.63457,0.1875,F
20862000,0.63457,0.1875,F
20865600,0.63457,0.1875,F
20869200,0.63457,0.1875,F
20872800,0.63457,0.1875,F
20876400,0.63457,0.1875,F
20880000,0.98555,0.1875,P
20883600,1.13597,0.1875,S
20887200,1.13597,0.1875,S
20890800,1.13597,0.1875,S
20894400,1.13597,0.1875,S
20898000,1.13597,0.1875,S
20901600,0.98555,0.1875,P
20905200,0.63457,0.1875,F
20908800,0.63457,0.1875,F
20912400,0.28359,0.1875,V
20916000,0.28359,0.1875,V
20919600,0.28359,0.1875,V
20923200,0.28359,0.1875,V
20926800,0.28359,0.1875,V
20930400,0.63457,0.1875,F
20934000,0.63457,0.1875,F
20937600,0.63457,0.1875,F
20941200,0.63457,0.1875,F
20944800,0.63457,0.1875,F
20948400,0.63457,0.1875,F
20952000,0.63457,0.1875,F
20955600,0.63457,0.1875,F
20959200,0.63457,0.1875,F
20962800,0.63457,0.1875,F
20966400,0.98555,0.1875,P
20970000,1.13597,0.1875,S
20973600,1.13597,0.1875,S
20977200,1.13597,0.1875,S
20980800,1.13597,0.1875,S
20984400,1.13597,0.1875,S
20988000,0.98555,0.1875,P
20991600,0.63457,0.1875,F
20995200,0.63457,0.1875,F
20998800,0.28359,0.1875,V
21002400,0.28359,0.1875,V
21006000,0.28359,0.1875,V
21009600,0.28359,0.1875,V
21013200,0.28359,0.1875,V
21016800,0.63457,0.1875,F
21020400,0.63457,0.1875,F
21024000,0.63457,0.1875,F
21027600,0.63457,0.1875,F
21031200,0.63457,0.1875,F
21034800,0.63457,0.1875,F
21038400,0.63457,0.1875,F
21042000,0.63457,0.1875,F
21045600,0.63457,0.1875,F
21049200,0.63457,0.1875,F
21052800,0.98555,0.1875,P
21056400,1.13597,0.1875,S
21060000,1.13597,0.1875,S
21063600,1.13597,0.1875,S
21067200,1.13597,0.1875,S
21070800,1.13597,0.1875,S
21074400,0.98555,0.1875,P
21078000,0.63457,0.1875,F
21081600,0.63457,0.1875,F
21085200,0.28359,0.1875,V
21088800,0.28359,0.1875,V
21092400,0.28359,0.1875,V
21096000,0.28359,0.1875,V
21099600,0.28359,0.1875,V
21103200,0.63457,0.1875,F
21106800,0.63457,0.1875,F
21110400,0.63457,0.1875,F
21114000,0.63457,0.1875,F
21117600,0.63457,0.1875,F
21121200,0.63457,0.1875,F
21124800,0.63457,0.1875,F
21128400,0.63457,0.1875,F
21132000,0.63457,0.1875,F
21135600,0.63457,0.1875,F
21139200,0.98555,0.1875,P
21142800,1.13597,0.1875,S
21146400,1.13597,0.1875,S
21150000,1.13597,0.1875,S
21153600,1.13597,0.1875,S
21157200,1.13597,0.1875,S
21160800,0.98555,0.1875,P
21164400,0.63457,0.1875,F
21168000,0.63457,0.1875,F
21171600,0.63457,0.1875,F
21175200,0.63457,0.1875,F
21178800,0.63457,0.1875,F
21182400,0.63457,0.1875,F
21186000,0.63457,0.1875,F
21189600,0.63457,0.1875,F
21193200,0.63457,0.1875,F
21196800,0.63457,0.1875,F
21200400,0.63457,0.1875,F
21204000,0.28359,0.1875,V
21207600,0.18331,0.1875,D
21211200,0.18331,0.1875,D
21214800,0.18331,0.1875,D
21218400,0.28359,0.1875,V
21222000,0.63457,0.1875,F
21225600,0.98555,0.1875,P
21229200,1.13597,0.1875,S
21232800,1.13597,0.1875,S
21236400,0.98555,0.1875,P
21240000,0.98555,0.1875,P
21243600,0.63457,0.1875,F
21247200,0.63457,0.1875,F
21250800,0.63457,0.1875,F
21254400,0.63457,0.1875,F
21258000,0.63457,0.1875,F
21261600,0.63457,0.1875,F
21265200,0.63457,0.1875,F
21268800,0.63457,0.1875,F
21272400,0.63457,0.1875,F
21276000,0.63457,0.1875,F
21279600,0.63457,0.1875,F
21283200,0.63457,0.1875,F
21286800,0.63457,0.1875,F
21290400,0.28359,0.1875,V
21294000,0.18331,0.1875,D
21297600,0.18331,0.1875,D
21301200,0.18331,0.1875,D
21304800,0.28359,0.1875,V
21308400,0.63457,0.1875,F
21312000,0.98555,0.1875,P
21315600,1.13597,0.1875,S
21319200,1.13597,0.1875,S
21322800,0.98555,0.1875,P
21326400,0.98555,0.1875,P
21330000,0.63457,0.1875,F
21333600,0.63457,0.1875,F
21337200,0.63457,0.1875,F
21340800,0.63457,0.1875,F
21344400,0.63457,0.1875,F
21348000,0.63457,0.1875,F
21351600,0.63457,0.1875,F
21355200,0.63457,0.1875,F
21358800,0.63457,0.1875,F
21362400,0.63457,0.1875,F
21366000,0.63457,0.1875,F
21369600,0.63457,0.1875,F
21373200,0.63457,0.1875,F
21376800,0.28359,0.1875,V
21380400,0.18331,0.1875,D
21384000,0.18331,0.1875,D
21387600,0.18331,0.1875,D
21391200,0.28359,0.1875,V
21394800,0.63457,0.1875,F
21398400,0.98555,0.1875,P
21402000,1.13597,0.1875,S
21405600,1.13597,0.1875,S
21409200,0.98555,0.1875,P
21412800,0.98555,0.1875,P
21416400,0.63457,0.1875,F
21420000,0.63457,0.1875,F
21423600,0.63457,0.1875,F
21427200,0.63457,0.1875,F
21430800,0.63457,0.1875,F
21434400,0.63457,0.1875,F
21438000,0.63457,0.1875,F
21441600,0.63457,0.1875,F
21445200,0.63457,0.1875,F
21448800,0.63457,0.1875,F
21452400,0.63457,0.1875,F
21456000,0.63457,0.1875,F
21459600,0.63457,0.1875,F
21463200,0.28359,0.1875,V
21466800,0.18331,0.1875,D
21470400,0.18331,0.1875,D
21474000,0.18331,0.1875,D
21477600,0.28359,0.1875,V
21481200,0.63457,0.1875,F
21484800,0.98555,0.1875,P
21488400,1.13597,0.1875,S
21492000,1.13597,0.1875,S
21495600,0.98555,0.1875,P
21499200,0.98555,0.1875,P
21502800,0.63457,0.1875,F
21506400,0.63457,0.1875,F
21510000,0.63457,0.1875,F
21513600,0.63457,0.1875,F
21517200,0.63457,0.1875,F
21520800,0.63457,0.1875,F
21524400,0.63457,0.1875,F
21528000,0.63457,0.1875,F
21531600,0.63457,0.1875,F
21535200,0.63457,0.1875,F
21538800,0.63457,0.1875,F
21542400,0.63457,0.1875,F
21546000,0.63457,0.1875,F
21549600,0.28359,0.1875,V
21553200,0.18331,0.1875,D
21556800,0.18331,0.1875,D
21560400,0.18331,0.1875,D
21564000,0.28359,0.1875,V
